source,img_idx,model,noise_idx,mse_t1,mse_t11,mse_t21,mse_t31,mse_t41,mse_t51,mse_t61,mse_t71,mse_t81,mse_t91,mse_t101,mse_t111,mse_t121,mse_t131,mse_t141,mse_t151,mse_t161,mse_t171,mse_t181,mse_t191,mse_t201,mse_t211,mse_t221,mse_t231,mse_t241
SD1.3,4,SD1.4,25,0.8706054688,0.6269531250,0.5302734375,0.4699707031,0.4279785156,0.3952636719,0.3684082031,0.3459472656,0.3271484375,0.3115234375,0.2976074219,0.2851562500,0.2739257812,0.2639160156,0.2543945312,0.2454833984,0.2371826172,0.2294921875,0.2221679688,0.2150878906,0.2084960938,0.2020263672,0.1961669922,0.1901855469,0.1844482422
SD1.3,4,SD1.4,26,0.8764648438,0.6357421875,0.5390625000,0.4785156250,0.4370117188,0.4042968750,0.3779296875,0.3557128906,0.3369140625,0.3210449219,0.3068847656,0.2939453125,0.2822265625,0.2714843750,0.2614746094,0.2519531250,0.2431640625,0.2347412109,0.2270507812,0.2194824219,0.2124023438,0.2056884766,0.1994628906,0.1931152344,0.1870117188
SD1.3,4,SD1.4,27,0.8657226562,0.6284179688,0.5327148438,0.4729003906,0.4318847656,0.3999023438,0.3737792969,0.3518066406,0.3330078125,0.3171386719,0.3027343750,0.2897949219,0.2778320312,0.2673339844,0.2573242188,0.2479248047,0.2393798828,0.2312011719,0.2237548828,0.2164306641,0.2095947266,0.2031250000,0.1973876953,0.1915283203,0.1860351562
SD1.3,4,SD1.4,28,0.8774414062,0.6352539062,0.5390625000,0.4799804688,0.4394531250,0.4079589844,0.3818359375,0.3596191406,0.3400878906,0.3239746094,0.3093261719,0.2958984375,0.2834472656,0.2724609375,0.2619628906,0.2521972656,0.2435302734,0.2353515625,0.2275390625,0.2198486328,0.2124023438,0.2053222656,0.1987304688,0.1921386719,0.1860351562
SD1.3,4,SD1.4,29,0.8833007812,0.6352539062,0.5385742188,0.4794921875,0.4389648438,0.4074707031,0.3813476562,0.3593750000,0.3405761719,0.3247070312,0.3105468750,0.2978515625,0.2858886719,0.2751464844,0.2646484375,0.2548828125,0.2458496094,0.2373046875,0.2293701172,0.2216796875,0.2143554688,0.2075195312,0.2014160156,0.1953125000,0.1895751953
SD1.3,5,SD1.4,0,0.8935546875,0.6586914062,0.5615234375,0.4992675781,0.4553222656,0.4199218750,0.3898925781,0.3640136719,0.3415527344,0.3222656250,0.3049316406,0.2890625000,0.2744140625,0.2619628906,0.2498779297,0.2388916016,0.2287597656,0.2191162109,0.2102050781,0.2014160156,0.1931152344,0.1851806641,0.1781005859,0.1708984375,0.1641845703
SD1.3,5,SD1.4,1,0.8984375000,0.6640625000,0.5659179688,0.5024414062,0.4570312500,0.4201660156,0.3894042969,0.3627929688,0.3398437500,0.3203125000,0.3027343750,0.2868652344,0.2724609375,0.2595214844,0.2473144531,0.2360839844,0.2257080078,0.2160644531,0.2071533203,0.1983642578,0.1900634766,0.1822509766,0.1752929688,0.1682128906,0.1616210938
SD1.3,5,SD1.4,2,0.9028320312,0.6591796875,0.5615234375,0.4990234375,0.4538574219,0.4172363281,0.3867187500,0.3608398438,0.3386230469,0.3195800781,0.3027343750,0.2873535156,0.2734375000,0.2609863281,0.2489013672,0.2377929688,0.2272949219,0.2176513672,0.2086181641,0.1998291016,0.1917724609,0.1839599609,0.1770019531,0.1699218750,0.1633300781
SD1.3,5,SD1.4,3,0.8945312500,0.6611328125,0.5649414062,0.5034179688,0.4597167969,0.4250488281,0.3962402344,0.3715820312,0.3498535156,0.3310546875,0.3139648438,0.2980957031,0.2834472656,0.2705078125,0.2580566406,0.2465820312,0.2358398438,0.2258300781,0.2163085938,0.2069091797,0.1979980469,0.1895751953,0.1818847656,0.1740722656,0.1668701172
SD1.3,5,SD1.4,4,0.9008789062,0.6655273438,0.5693359375,0.5068359375,0.4616699219,0.4250488281,0.3940429688,0.3676757812,0.3447265625,0.3249511719,0.3071289062,0.2910156250,0.2758789062,0.2626953125,0.2500000000,0.2385253906,0.2276611328,0.2177734375,0.2082519531,0.1989746094,0.1901855469,0.1818847656,0.1744384766,0.1668701172,0.1599121094
SD1.3,5,SD1.4,5,0.8891601562,0.6518554688,0.5556640625,0.4938964844,0.4501953125,0.4147949219,0.3850097656,0.3588867188,0.3361816406,0.3166503906,0.2988281250,0.2827148438,0.2678222656,0.2548828125,0.2426757812,0.2315673828,0.2214355469,0.2119140625,0.2031250000,0.1945800781,0.1864013672,0.1787109375,0.1717529297,0.1647949219,0.1584472656
SD1.3,5,SD1.4,6,0.8969726562,0.6572265625,0.5590820312,0.4960937500,0.4511718750,0.4152832031,0.3850097656,0.3591308594,0.3361816406,0.3166503906,0.2990722656,0.2829589844,0.2683105469,0.2553710938,0.2430419922,0.2318115234,0.2214355469,0.2117919922,0.2028808594,0.1943359375,0.1862792969,0.1787109375,0.1719970703,0.1651611328,0.1588134766
SD1.3,5,SD1.4,7,0.8828125000,0.6494140625,0.5537109375,0.4921875000,0.4487304688,0.4138183594,0.3845214844,0.3593750000,0.3374023438,0.3183593750,0.3012695312,0.2854003906,0.2705078125,0.2575683594,0.2452392578,0.2340087891,0.2235107422,0.2137451172,0.2048339844,0.1961669922,0.1881103516,0.1804199219,0.1735839844,0.1666259766,0.1599121094
SD1.3,5,SD1.4,8,0.8930664062,0.6518554688,0.5541992188,0.4931640625,0.4501953125,0.4155273438,0.3864746094,0.3613281250,0.3391113281,0.3200683594,0.3029785156,0.2871093750,0.2724609375,0.2595214844,0.2473144531,0.2360839844,0.2257080078,0.2159423828,0.2069091797,0.1981201172,0.1898193359,0.1818847656,0.1749267578,0.1677246094,0.1611328125
SD1.3,5,SD1.4,9,0.8945312500,0.6650390625,0.5698242188,0.5073242188,0.4628906250,0.4267578125,0.3959960938,0.3698730469,0.3469238281,0.3271484375,0.3093261719,0.2932128906,0.2780761719,0.2648925781,0.2521972656,0.2407226562,0.2299804688,0.2198486328,0.2105712891,0.2015380859,0.1931152344,0.1849365234,0.1777343750,0.1704101562,0.1635742188
SD1.3,5,SD1.4,10,0.9062500000,0.6625976562,0.5620117188,0.4982910156,0.4533691406,0.4172363281,0.3874511719,0.3623046875,0.3403320312,0.3217773438,0.3049316406,0.2895507812,0.2753906250,0.2629394531,0.2512207031,0.2403564453,0.2303466797,0.2211914062,0.2126464844,0.2039794922,0.1958007812,0.1877441406,0.1804199219,0.1730957031,0.1660156250
SD1.3,5,SD1.4,11,0.8720703125,0.6391601562,0.5444335938,0.4846191406,0.4421386719,0.4077148438,0.3786621094,0.3535156250,0.3315429688,0.3127441406,0.2956542969,0.2800292969,0.2656250000,0.2531738281,0.2410888672,0.2299804688,0.2197265625,0.2100830078,0.2012939453,0.1926269531,0.1845703125,0.1767578125,0.1696777344,0.1625976562,0.1558837891
SD1.3,5,SD1.4,12,0.8901367188,0.6582031250,0.5610351562,0.4982910156,0.4533691406,0.4169921875,0.3864746094,0.3601074219,0.3369140625,0.3171386719,0.2995605469,0.2834472656,0.2685546875,0.2556152344,0.2435302734,0.2324218750,0.2221679688,0.2127685547,0.2041015625,0.1956787109,0.1878662109,0.1804199219,0.1737060547,0.1668701172,0.1604003906
SD1.3,5,SD1.4,13,0.8969726562,0.6606445312,0.5634765625,0.5019531250,0.4584960938,0.4240722656,0.3955078125,0.3708496094,0.3491210938,0.3298339844,0.3122558594,0.2961425781,0.2810058594,0.2675781250,0.2546386719,0.2427978516,0.2316894531,0.2213134766,0.2117919922,0.2025146484,0.1938476562,0.1856689453,0.1784667969,0.1713867188,0.1649169922
SD1.3,5,SD1.4,14,0.8891601562,0.6508789062,0.5541992188,0.4929199219,0.4494628906,0.4143066406,0.3847656250,0.3591308594,0.3369140625,0.3176269531,0.3002929688,0.2841796875,0.2692871094,0.2563476562,0.2440185547,0.2327880859,0.2224121094,0.2126464844,0.2037353516,0.1949462891,0.1867675781,0.1789550781,0.1719970703,0.1650390625,0.1585693359
SD1.3,5,SD1.4,15,0.8710937500,0.6455078125,0.5522460938,0.4912109375,0.4477539062,0.4121093750,0.3828125000,0.3579101562,0.3359375000,0.3173828125,0.3005371094,0.2849121094,0.2705078125,0.2578125000,0.2456054688,0.2343750000,0.2237548828,0.2138671875,0.2044677734,0.1954345703,0.1868896484,0.1787109375,0.1715087891,0.1641845703,0.1574707031
SD1.3,5,SD1.4,16,0.8930664062,0.6547851562,0.5585937500,0.4958496094,0.4506835938,0.4140625000,0.3833007812,0.3571777344,0.3344726562,0.3149414062,0.2973632812,0.2812500000,0.2663574219,0.2534179688,0.2412109375,0.2301025391,0.2199707031,0.2105712891,0.2019042969,0.1937255859,0.1859130859,0.1784667969,0.1719970703,0.1654052734,0.1591796875
SD1.3,5,SD1.4,17,0.8896484375,0.6528320312,0.5561523438,0.4938964844,0.4497070312,0.4143066406,0.3845214844,0.3588867188,0.3366699219,0.3173828125,0.3002929688,0.2844238281,0.2700195312,0.2573242188,0.2451171875,0.2340087891,0.2237548828,0.2141113281,0.2052001953,0.1964111328,0.1881103516,0.1801757812,0.1732177734,0.1661376953,0.1595458984
SD1.3,5,SD1.4,18,0.8793945312,0.6484375000,0.5556640625,0.4960937500,0.4536132812,0.4189453125,0.3896484375,0.3645019531,0.3425292969,0.3234863281,0.3059082031,0.2897949219,0.2749023438,0.2617187500,0.2489013672,0.2371826172,0.2261962891,0.2160644531,0.2066650391,0.1975097656,0.1889648438,0.1809082031,0.1735839844,0.1662597656,0.1594238281
SD1.3,5,SD1.4,19,0.9013671875,0.6586914062,0.5590820312,0.4958496094,0.4506835938,0.4147949219,0.3845214844,0.3588867188,0.3364257812,0.3171386719,0.2995605469,0.2836914062,0.2687988281,0.2556152344,0.2432861328,0.2318115234,0.2211914062,0.2114257812,0.2026367188,0.1939697266,0.1856689453,0.1778564453,0.1707763672,0.1635742188,0.1568603516
SD1.3,5,SD1.4,20,0.8774414062,0.6445312500,0.5488281250,0.4880371094,0.4443359375,0.4089355469,0.3791503906,0.3535156250,0.3312988281,0.3125000000,0.2954101562,0.2797851562,0.2656250000,0.2531738281,0.2412109375,0.2303466797,0.2203369141,0.2109375000,0.2021484375,0.1937255859,0.1859130859,0.1784667969,0.1717529297,0.1649169922,0.1586914062
SD1.3,5,SD1.4,21,0.8818359375,0.6513671875,0.5537109375,0.4902343750,0.4455566406,0.4099121094,0.3806152344,0.3554687500,0.3332519531,0.3142089844,0.2971191406,0.2814941406,0.2668457031,0.2541503906,0.2416992188,0.2303466797,0.2197265625,0.2098388672,0.2006835938,0.1918945312,0.1835937500,0.1757812500,0.1687011719,0.1616210938,0.1550292969
SD1.3,5,SD1.4,22,0.8818359375,0.6528320312,0.5595703125,0.4990234375,0.4555664062,0.4204101562,0.3906250000,0.3649902344,0.3425292969,0.3234863281,0.3063964844,0.2902832031,0.2753906250,0.2622070312,0.2496337891,0.2380371094,0.2272949219,0.2171630859,0.2080078125,0.1989746094,0.1905517578,0.1824951172,0.1754150391,0.1682128906,0.1616210938
SD1.3,5,SD1.4,23,0.8984375000,0.6586914062,0.5615234375,0.4990234375,0.4548339844,0.4194335938,0.3896484375,0.3640136719,0.3417968750,0.3222656250,0.3049316406,0.2888183594,0.2739257812,0.2612304688,0.2489013672,0.2377929688,0.2275390625,0.2178955078,0.2089843750,0.2001953125,0.1918945312,0.1839599609,0.1770019531,0.1699218750,0.1633300781
SD1.3,5,SD1.4,24,0.8940429688,0.6616210938,0.5639648438,0.5009765625,0.4562988281,0.4201660156,0.3898925781,0.3637695312,0.3408203125,0.3210449219,0.3029785156,0.2868652344,0.2719726562,0.2587890625,0.2464599609,0.2349853516,0.2244873047,0.2144775391,0.2053222656,0.1962890625,0.1878662109,0.1800537109,0.1730957031,0.1661376953,0.1594238281
SD1.3,5,SD1.4,25,0.8920898438,0.6601562500,0.5634765625,0.5014648438,0.4570312500,0.4216308594,0.3918457031,0.3666992188,0.3449707031,0.3264160156,0.3098144531,0.2946777344,0.2802734375,0.2678222656,0.2556152344,0.2442626953,0.2338867188,0.2239990234,0.2149658203,0.2064208984,0.1984863281,0.1910400391,0.1842041016,0.1771240234,0.1705322266
SD1.3,5,SD1.4,26,0.8876953125,0.6567382812,0.5610351562,0.4987792969,0.4543457031,0.4187011719,0.3886718750,0.3632812500,0.3408203125,0.3215332031,0.3039550781,0.2880859375,0.2736816406,0.2607421875,0.2485351562,0.2373046875,0.2269287109,0.2170410156,0.2080078125,0.1990966797,0.1907958984,0.1827392578,0.1756591797,0.1683349609,0.1616210938
SD1.3,5,SD1.4,27,0.8754882812,0.6489257812,0.5551757812,0.4946289062,0.4516601562,0.4167480469,0.3874511719,0.3625488281,0.3408203125,0.3220214844,0.3051757812,0.2897949219,0.2756347656,0.2634277344,0.2514648438,0.2407226562,0.2307128906,0.2211914062,0.2122802734,0.2036132812,0.1953125000,0.1873779297,0.1802978516,0.1729736328,0.1661376953
SD1.3,5,SD1.4,28,0.8935546875,0.6645507812,0.5688476562,0.5073242188,0.4633789062,0.4270019531,0.3957519531,0.3684082031,0.3447265625,0.3244628906,0.3061523438,0.2893066406,0.2741699219,0.2607421875,0.2481689453,0.2368164062,0.2263183594,0.2165527344,0.2073974609,0.1984863281,0.1901855469,0.1822509766,0.1752929688,0.1682128906,0.1617431641
SD1.3,5,SD1.4,29,0.9047851562,0.6655273438,0.5654296875,0.5000000000,0.4543457031,0.4182128906,0.3879394531,0.3625488281,0.3400878906,0.3212890625,0.3046875000,0.2893066406,0.2751464844,0.2622070312,0.2497558594,0.2381591797,0.2272949219,0.2170410156,0.2075195312,0.1983642578,0.1896972656,0.1815185547,0.1741943359,0.1667480469,0.1599121094
SD1.3,6,SD1.4,0,0.9252929688,0.7285156250,0.6391601562,0.5805664062,0.5385742188,0.5039062500,0.4746093750,0.4489746094,0.4267578125,0.4074707031,0.3898925781,0.3737792969,0.3586425781,0.3452148438,0.3322753906,0.3200683594,0.3085937500,0.2978515625,0.2875976562,0.2775878906,0.2680664062,0.2590332031,0.2512207031,0.2431640625,0.2355957031
SD1.3,6,SD1.4,1,0.9252929688,0.7275390625,0.6376953125,0.5791015625,0.5366210938,0.5019531250,0.4726562500,0.4477539062,0.4257812500,0.4069824219,0.3901367188,0.3742675781,0.3593750000,0.3461914062,0.3334960938,0.3215332031,0.3105468750,0.3002929688,0.2905273438,0.2810058594,0.2717285156,0.2629394531,0.2546386719,0.2465820312,0.2390136719
SD1.3,6,SD1.4,2,0.9428710938,0.7451171875,0.6538085938,0.5942382812,0.5512695312,0.5170898438,0.4885253906,0.4638671875,0.4418945312,0.4226074219,0.4050292969,0.3881835938,0.3725585938,0.3583984375,0.3447265625,0.3320312500,0.3200683594,0.3088378906,0.2985839844,0.2883300781,0.2783203125,0.2685546875,0.2597656250,0.2509765625,0.2425537109
SD1.3,6,SD1.4,3,0.9150390625,0.7221679688,0.6352539062,0.5776367188,0.5356445312,0.5019531250,0.4733886719,0.4487304688,0.4272460938,0.4084472656,0.3911132812,0.3752441406,0.3603515625,0.3469238281,0.3339843750,0.3220214844,0.3107910156,0.3002929688,0.2905273438,0.2807617188,0.2719726562,0.2636718750,0.2561035156,0.2481689453,0.2403564453
SD1.3,6,SD1.4,4,0.9331054688,0.7368164062,0.6455078125,0.5849609375,0.5415039062,0.5063476562,0.4768066406,0.4516601562,0.4296875000,0.4106445312,0.3933105469,0.3774414062,0.3625488281,0.3493652344,0.3364257812,0.3244628906,0.3129882812,0.3022460938,0.2922363281,0.2822265625,0.2727050781,0.2636718750,0.2551269531,0.2463378906,0.2380371094
